NN;{'F': 'HFFFF-HFH+', 'H': '[FH[-]]', 'N': '-'};60.00;0.00
QFFFF;{'F': '-Q', 'Q': 'F'};78.00;0.18
BGFBG;{'F': '[[V]B]A-', 'V': '[+]BA', 'A': 'BAFVA+FBG', 'G': '[]-VB', 'B': ''};45.00;0.60
ESEE;{'F': 'S', 'D': 'F', 'S': 'D', 'E': '[]-ESF', 'P': 'E[-[]]D-[F]FE'};36.00;0.16
LR;{'F': 'FFFT-J-TJT', 'L': '', 'J': '[+]FTLLL', 'T': '', 'R': ''};60.00;0.00
FU;{'F': 'F+F', 'U': '++-'};119.00;1.00
FTFFE;{'F': 'OT', 'E': 'F-', 'T': 'E[KE]FEF-', 'K': 'F', 'O': 'F[[F]]K'};36.00;0.12
MMUGG;{'F': 'F', 'G': '[NF]+UNN', 'N': '[-N]N', 'M': '[FMN]N+', 'U': 'FFUN'};36.00;0.22
QJJF;{'F': 'J+', 'Q': '[Q+++NQF]-N', 'J': 'Q-J[[F]+]JFN', 'N': '+FJN+JJN'};3.00;0.60
K;{'F': 'FFU', 'K': '[]K', 'U': 'CFK', 'C': 'U-F+-U[F]'};36.00;0.02
FCFO;{'F': '+O-', 'O': 'OFWW+FWOO-', 'C': 'F[OWF]F-CO', 'W': 'FFWFFFC+-J', 'J': '[O]OFJ+W'};235.00;0.18
XFE;{'F': 'EFFEF-', 'X': '++', 'E': 'E[F]+FX'};90.00;0.24
JXBO;{'F': '', 'X': 'B-[O-]', 'O': 'F+BF+X-', 'B': '[]', 'J': 'XF'};292.00;0.20
JYJ;{'F': 'J-+-', 'Y': 'F[F]', 'J': 'FY-JJ-F-'};60.00;0.36
RRRE;{'F': '[-]+R', 'R': 'FE+R+-', 'E': '+ERF'};45.00;0.32
FZFWZ;{'F': 'FFF', 'R': 'FFFZZFZ', 'O': 'FRO', 'W': '', 'Z': 'FFFW-RF---'};60.00;0.10
KF;{'F': 'FF+PFP+F', 'K': 'K[FP]FK', 'P': '[[-+]]+KKP-F'};90.00;0.78
C;{'F': 'QF', 'C': '[[]-]', 'O': 'F-OCOQFOO', 'Q': ''};45.00;0.00
FD;{'F': 'I[+]FD-Y', 'B': 'IF', 'I': '[FD-]+FIF', 'D': 'D-YIYYFFFI', 'Y': ''};36.00;0.24
LF;{'F': 'LT[T+F]', 'T': 'F', 'L': 'FTFFT-F'};163.00;0.28
SBB;{'F': '', 'B': '[SQ+[]S]FQ', 'S': 'FS', 'Q': 'F'};60.00;0.08
NHFN;{'F': '[N[]]HFH', 'N': '[N]+HFF', 'H': 'FHNHNHH-'};45.00;0.30
SFS;{'F': '[-]', 'S': 'SFFFYY+', 'Y': '-FIY+I-', 'I': '-SFYIF'};293.00;0.14
FQQDD;{'F': '-U+J-[+]', 'J': 'U[J]', 'U': 'Q', 'D': 'DU', 'Q': ''};16.00;0.04
QAF;{'F': '[[][]]-AFUFUA', 'A': '-UA', 'U': 'FAQFUFQ[A]U', 'Q': '+[F]QQ'};45.00;0.38
Q;{'F': 'BBBH-[F[]B]-', 'H': '', 'Q': 'FQ+F', 'B': 'B-B[FBFF]'};59.00;0.20
FFNN;{'F': 'FF', 'N': 'F[F-]FFN'};45.00;0.00
FF;{'F': 'F', 'V': '[F]-'};45.00;0.02
HFHFH;{'F': '+', 'H': '[[]]F+HF-'};36.00;0.16
FFFD;{'F': '+F---FF-', 'D': '++F'};45.00;0.40
N;{'F': '-S+-FFN', 'S': 'F[F]', 'N': 'N[+FS]+F+'};36.00;0.10
FAA;{'F': 'FF-+-F', 'A': '-FFFF'};90.00;0.66
ZJZLJ;{'F': '[J]-JZLLSJ', 'J': 'LF', 'S': 'F+LJ+L+S+Z', 'L': '[[F]]-L+F-J', 'Z': ''};194.00;0.48
QQ;{'F': 'Q[+QF]FFQM', 'M': '-F[F++MF-]', 'Q': 'F[+]FMQM++F'};215.00;0.70
ZCCZC;{'F': '+F-CFF-Z', 'Z': 'FFC+Z+-F++', 'C': '+FFC'};199.00;0.54
FLZM;{'F': '[EZ]+M+F', 'M': '[]-M', 'L': '[Z][F[EM]]', 'E': '-FZZL', 'Z': ''};60.00;0.30
FWFMW;{'F': 'U', 'W': 'WTFM-+FUF', 'U': 'U+TW', 'M': '', 'T': 'M[FT-]M'};45.00;0.16
WWWF;{'F': '+[FTT]T+W', 'T': '', 'W': '-F-'};90.00;0.32
LFF;{'F': '+[F]FFLL', 'L': 'F'};91.00;0.18
FOFB;{'F': 'FFFFFBO-F', 'O': '+F', 'B': '-BFOF'};45.00;0.24
FFTTT;{'F': '', 'T': 'FT+TF-F'};36.00;0.30
NFX;{'F': 'NNXFNNXG-G', 'X': '[[]+]GN[G-]', 'G': 'F+', 'N': '[[]]FF-GXF'};36.00;0.22
RZFZ;{'F': 'FF', 'Z': '[+][FF]F+R-', 'R': '[+]FRZF-F'};60.00;0.16
OWSSS;{'F': 'OS-WF+', 'U': '', 'W': '-F-F', 'S': 'S-', 'O': 'UO'};45.00;0.24
L;{'F': '[-FL]', 'L': '[L]+[[--L]]'};112.00;0.16
FQF;{'F': 'AF+L', 'L': 'FAQFF', 'A': 'LF-F', 'Q': '[--Q]-LFL+-'};123.00;0.66
REEEE;{'F': '', 'R': '[[]]', 'E': 'FF', 'T': '+ER-F', 'U': ''};60.00;0.00
F;{'F': '++F+Z', 'Z': '+', 'J': '[[Z]]ZF--'};60.00;0.04
FXX;{'F': 'A', 'X': '[]F-A-A', 'A': 'F[A]X-F-+F'};36.00;0.16
FDUFU;{'F': '+[+]DD+', 'Y': '', 'D': 'UU[DF]', 'U': 'FF'};244.00;0.14
A;{'F': '', 'G': 'FGF+FGGFF', 'A': '++[-A]+[+]F'};45.00;0.06
HGFFG;{'F': '[FGFH]', 'H': 'F+FG', 'G': '[H]G[F-]HF'};60.00;0.34
FJRJR;{'F': 'FJFJRF-', 'R': '+SJFF[-]F-', 'S': '[+R]', 'J': ''};45.00;0.54
NN;{'F': 'NFNNN+I', 'N': '[[-[]]NN+-]', 'I': ''};26.00;0.02
CC;{'F': 'FC', 'D': '[F]F+', 'H': '[[H][]+H]FHH', 'C': 'D[[DF]H]FF'};254.00;0.46
UU;{'F': '[]', 'J': '[+]-FUFI', 'U': '+UFJII-FU', 'I': '[]FI'};40.00;0.16
BQBF;{'F': '[F+]B', 'Q': '[+]', 'B': 'B[+F]B-F'};36.00;0.36
FYYJ;{'F': '[]FF[F]+FF', 'Y': '[]F', 'J': '[-JY]J-F--'};45.00;0.46
KFKN;{'F': '+-+F-[FK+]', 'U': 'FF', 'N': 'FFKKFF-KN', 'K': ''};255.00;0.16
HNHH;{'F': '[]NHYY-', 'N': '[HYF]YF', 'H': 'FF', 'Y': 'Y'};280.00;0.20
FFNNI;{'F': '[]FF', 'N': '[]', 'I': 'F[+-F]N'};53.00;0.00
IFDF;{'F': 'FF-FF++F+', 'I': '-', 'D': ''};304.00;0.78
FC;{'F': '+-PFPNC-FN', 'C': '[]FNFF--+', 'P': 'PPFC', 'N': 'CFP-'};90.00;0.40
WEEWE;{'F': '[C]EFE', 'E': '[]-W[-FF]F+', 'W': '[-]-FE++FC', 'C': 'E+F'};60.00;0.36
P;{'F': '', 'P': ''};45.00;0.00
E;{'F': '[FF+]FEFFFF', 'E': '--+F'};36.00;0.34
AGF;{'F': '-[+G]-', 'G': 'FFFFFF', 'Z': 'G-ZZAG+A', 'A': '[[]F-]+A-G'};45.00;0.36
FF;{'F': 'J', 'J': '[[--]]'};45.00;0.00
M;{'F': 'F[ZMF+M-]', 'M': 'FZMA-+M', 'A': '', 'Z': 'AM', 'R': '[[]+]'};283.00;0.28
I;{'F': '[F]+FI[F]-', 'H': '[I]FF--FH', 'I': '-+'};135.00;0.00
EEEKK;{'F': '+[F]', 'K': 'F', 'E': ''};40.00;0.06
AB;{'F': 'FAF+YU+', 'B': 'YUFF-[UF]', 'U': '[UAF]++-', 'A': '', 'Y': '[YF]U'};36.00;0.28
FTZ;{'F': 'F', 'T': '[TZ]', 'D': '[++[ZTLZ]]', 'Z': '[T-Z]D-FD', 'L': 'ZF[F]+'};281.00;0.26
FF;{'F': '[F]+-[A]S', 'A': 'JA[[FF]-[]+]A', 'J': '[]+', 'S': 'A'};279.00;0.26
AATT;{'F': '+T+FA', 'T': '', 'A': ''};0.00;0.00
LH;{'F': '', 'L': 'QQ++H', 'R': '-FLLHQ', 'H': 'R', 'Q': '+FQFF+'};90.00;0.24
E;{'F': '[][F]+[FF]F', 'E': '+-+F+-FE'};60.00;0.16
FFLL;{'F': '[+-]F-FF', 'L': '[F[]L]FFF-', 'Y': '[+-]LLLFF'};266.00;0.40
CFCC;{'F': '[F+F]+C', 'C': 'C[F+]C+'};325.00;0.30
FG;{'F': 'G-FGFFG+', 'G': '+'};228.00;0.24
ZFHCZ;{'F': '+ZHFC[HZH]', 'H': 'Z', 'Z': 'TZ[H[Z]]Z', 'T': '[TZZF]', 'C': 'TF-'};298.00;0.20
W;{'F': '[]+F', 'W': 'FWFFF'};265.00;0.16
VVFF;{'F': '+', 'V': '[+-]'};60.00;0.00
TT;{'F': '+[+-QTFUQ]Q', 'T': 'U-QT', 'U': 'U', 'Q': '[]'};90.00;0.18
FFFFF;{'F': 'UU+-', 'U': ''};36.00;0.00
OXOYO;{'F': '', 'X': 'YY+Y', 'O': '[-]XXYY-+F', 'Y': '[[Y+]]YY'};20.00;0.14
FPMF;{'F': '', 'T': 'TF-MTMF', 'M': '[F]FMP', 'P': 'PT'};93.00;0.22
FYF;{'F': '[[+]]+JF-', 'J': 'B[F[-]]+O-', 'Y': '-Y+', 'B': '-O[OB]', 'O': 'BYY+O+FYB+'};66.00;0.24
FFFX;{'F': '[X[-]++]', 'X': '[]FF'};102.00;0.02
EFFF;{'F': '[-[F+]E-FE]', 'E': '[]++E++-FF'};36.00;0.16
IFI;{'F': '[IFF][F]-+-', 'I': 'F'};45.00;0.30
U;{'F': 'FUF+UNU', 'N': '', 'W': 'UZFWZ-', 'U': 'Z[Z-]Z', 'Z': 'W'};45.00;0.26
MHI;{'F': '[[[I]]F-FFH]', 'M': 'I', 'Y': '-+Y-FIH', 'I': 'MIF', 'H': ''};45.00;0.28
D;{'F': '+', 'D': '[F-[DR[]DF]F]', 'R': 'FF'};104.00;0.20
V;{'F': 'DV-', 'V': '[]E[E]B-VB', 'E': '[EE++[]B]-', 'B': 'BV', 'D': '+FFFFFEFE'};35.00;0.18
WS;{'F': 'FF-SF', 'W': '[][FF+F]', 'S': '-[S+]+[S[]]'};36.00;0.44
FFMFZ;{'F': 'F-M+-', 'Z': '[+]+-FZ-+F', 'M': '[F-+-+F]+F'};36.00;0.84
UNN;{'F': 'NU+', 'L': '[-[[F]]]L+L++', 'U': 'ULUF[NU][+]-', 'N': 'F'};73.00;0.42
FF;{'F': 'DFK+FFB', 'D': 'F+F+FKF-', 'B': 'K[-FK+]F+', 'Z': '', 'K': '[[]K-]F-+'};36.00;0.58
F;{'F': '[DFD]MM', 'N': '[]D', 'D': 'F+-F', 'M': 'FN'};168.00;0.00
N;{'F': 'FQ', 'Q': '[[]Q]FO+-FF', 'O': '', 'N': 'OF+FFQ[Q]F-'};45.00;0.04
R;{'F': '+-J+JF', 'R': '-', 'J': 'J+-'};36.00;0.00
QXWFF;{'F': 'QCFC', 'C': '[-][[XXF+]]QX', 'Q': 'F-', 'W': 'F[F]F+W', 'X': '-FX[FF]'};90.00;0.38
SP;{'F': 'FPFYY+FPFS', 'Y': '[FY++]+', 'S': '[P]-Y', 'I': 'SFPY-YF', 'P': 'I+F'};60.00;0.44
CRFF;{'F': 'ORFF', 'O': '[]++CCO', 'R': '[C]FOFCORF+', 'C': 'F'};278.00;0.62
OFOBO;{'F': 'F[F]', 'D': '[-]', 'O': 'B', 'B': '[FO-]'};36.00;0.02
T;{'F': '-+FF', 'E': 'FFT', 'T': 'E+FETF+-T'};178.00;0.18
LF;{'F': '-K+FUU', 'U': '[]-FU-FUK', 'K': '-U', 'L': ''};60.00;0.70
GGS;{'F': '++[FGF]', 'G': 'S+GFGF+', 'S': '-+-FFF'};170.00;0.58
FFZFZ;{'F': '+F[Z[]F+]ZF', 'Z': '-[F]ZF+'};234.00;0.40
FB;{'F': 'Q', 'B': '', 'Q': 'B-Q+-'};36.00;0.04
FZFZ;{'F': 'F-F[-F]', 'Z': '[ZF]FF'};125.00;0.88
FF;{'F': '[[--[]]V]', 'V': '[[]FF-+FU]UF', 'U': '-F'};234.00;0.04
MIPPP;{'F': 'F-F-P+', 'H': '', 'M': 'P--IF', 'I': '+I[I]', 'P': ''};36.00;0.10
DFD;{'F': '-[F]FFFD+-', 'D': 'F[[FF]F][-+]D'};60.00;0.62
SFSSF;{'F': '--', 'S': '[]F+'};45.00;0.00
UKUY;{'F': 'YKEKFKFYY', 'E': '+KFUFYU+K', 'K': '', 'U': 'KFE-FKFE+', 'Y': '+Y-YE[YKU]'};36.00;0.36
OFN;{'F': 'N-+OFFOP-', 'O': '[O]-O', 'N': '[]', 'P': 'ONN'};45.00;0.60
NNN;{'F': 'VNFC+', 'C': 'FNCV', 'V': '[+F+VF-N]F', 'N': '[]FC+'};47.00;0.20
FBBTB;{'F': 'FT[-]TFB-T', 'B': '[]+FT-', 'T': 'F[B]+'};90.00;0.44
HL;{'F': 'LL[+FFF]L', 'H': 'H-[LF]', 'L': '+FLFH+'};36.00;0.24
FK;{'F': '[]-', 'K': 'F-'};149.00;0.00
YA;{'F': 'THT', 'A': 'H[+[]+]', 'H': '[+A]-+Y', 'T': 'F--FTH', 'Y': 'FH+'};45.00;0.20
FDDDF;{'F': '[[][+-]FDF]-', 'D': '[[+]-]F'};36.00;0.40
DYDD;{'F': 'YP[-DDYD]', 'H': '+F-[D]-F', 'P': '[[]]FHF-FY', 'D': '[]F', 'Y': '[+-FYYFP]'};10.00;0.58
F;{'F': '[][F-+-F-M]F', 'M': '-F'};90.00;0.20
YWYFY;{'F': '', 'G': '[F]+F-+FFY', 'W': '[F-G+]', 'Y': 'FFYWGF-WGY'};45.00;0.70
E;{'F': '--+[-+]+-F', 'E': '+--F'};90.00;0.00
RRPR;{'F': '[PFPF[F+F]]F', 'P': '', 'R': 'FP'};36.00;0.16
F;{'F': 'FF-Y+YLRR', 'Y': '+YLR--+F', 'R': '++-L', 'E': 'YF-++R+EE', 'L': '--F+-F[FF]'};323.00;0.18
FFWF;{'F': 'KFKWFF-F', 'N': 'NK+K', 'W': 'NW+', 'K': 'W'};45.00;0.24
BKKB;{'F': 'KL-B+BB', 'K': '[[]]K-B', 'B': 'F[F+[+F+]L]', 'L': '+L+FFFF-KK'};60.00;0.28
RRR;{'F': '[]-', 'S': '[[S]]-P--FNN', 'N': '[]F', 'P': '[F]R', 'R': '[]-'};60.00;0.00
GFGG;{'F': '[[-]]G+G', 'G': '', 'Z': '[F++F]Z'};90.00;0.00
FCIF;{'F': 'F+', 'C': 'I[-]FICFCIF', 'I': ''};359.00;0.04
F;{'F': '[[[]][A-]F+F]', 'A': 'AA', 'S': 'FF+F'};90.00;0.06
RFRFR;{'F': 'RF+', 'R': 'FR+[--][R]'};152.00;0.46
FN;{'F': 'G+', 'G': '', 'N': 'G'};227.00;0.00
FFO;{'F': 'W-M[+]', 'Z': '[MWO+]-', 'W': 'MM', 'O': 'F-[-]', 'M': 'OM'};90.00;0.26
DFVV;{'F': '[+]-[F+]V', 'V': 'FF', 'D': 'D+D'};60.00;0.16
WDD;{'F': 'Q', 'Q': '+', 'D': '', 'W': 'FWW-F', 'X': 'X'};60.00;0.10
GFKFH;{'F': 'G[+GF+J]K', 'H': 'KH-JHF+', 'G': 'JFGFK', 'J': '', 'K': '+G'};48.00;0.16
VZ;{'F': '+VLFZ+', 'V': 'Z+V-F+V+', 'Z': '', 'L': ''};193.00;0.46
FFTTV;{'F': '[]-VF-', 'V': 'TF', 'T': ''};60.00;0.16
EFEFE;{'F': 'FVEFVF+FF', 'E': '-', 'W': 'EF[F]EFE-', 'V': 'F'};251.00;0.48
HF;{'F': 'HGHHFS+SG', 'G': 'H-[-H]G', 'H': 'GF-HG[F]', 'S': '[[-]]F'};90.00;0.50
HFF;{'F': '+[-H+-F]', 'H': ''};36.00;0.04
IZ;{'F': '[+[][][-]]+Z+F', 'Z': '[]FIZF', 'I': '[]-Z-'};45.00;0.20
X;{'F': '[-]+[W-]', 'X': '', 'W': 'WF'};90.00;0.00
LV;{'F': 'FH', 'H': 'F[-+]FO', 'O': 'O[-]FVO', 'V': 'VL+LO--V', 'L': '++'};23.00;0.12
K;{'F': '', 'J': '', 'K': '[[[]]]--', 'L': 'RKFF', 'R': '[[]JR+]RF-+F'};151.00;0.00
WS;{'F': '+SFP-S', 'S': 'UWFPUP-', 'P': '[[P]+]WP', 'U': 'FW+SU', 'W': '[W]FFF'};60.00;0.34
FFX;{'F': '[[]FXF--]', 'X': 'FFF', 'U': '-+FFFU[F]UF'};162.00;0.02
J;{'F': '', 'R': '', 'J': '+-'};36.00;0.00
YYYFY;{'F': '+F[F]F-O+F', 'O': 'F', 'Y': ''};36.00;0.54
X;{'F': '-', 'X': '+F', 'C': '[][X]XF'};45.00;0.00
R;{'F': '-F+F', 'A': 'RMM-', 'R': '[][R++R]A+-R', 'M': '[][FFF]'};60.00;0.42
J;{'F': '[[]F-]-', 'J': 'FF[JF+-]+F'};45.00;0.16
CC;{'F': 'FFC[U]CF+', 'C': '[[[C[]]-U]]C', 'U': '[]+-F'};119.00;0.18
F;{'F': 'PP-GFFFG', 'L': '[S]S-L', 'G': '', 'S': '-+F', 'P': ''};110.00;0.14
ZZMFZ;{'F': 'M+ZMF+-', 'Z': 'MM-FZ-MMF', 'M': 'F'};60.00;0.72
H;{'F': '-[[DH]F]FSG', 'H': 'GSF-+FD', 'G': 'F', 'D': 'FSHFDHFGF', 'S': 'G'};36.00;0.28
FAA;{'F': 'Q+-FAAA', 'A': 'Q[++]F', 'Q': '-QAFFQFA'};153.00;0.54
UFU;{'F': 'U[+FFF-]', 'U': '+-[-]+QFQ', 'Q': ''};45.00;0.44
SS;{'F': 'UFFH', 'U': 'FSSFU', 'H': 'HFDU+H', 'D': '[[+]]DSHFFFF', 'S': ''};90.00;0.00
CC;{'F': 'F[G+-NU]FN', 'C': 'F', 'U': 'FF[F]+FCCFF', 'G': '[F]-', 'N': '-'};90.00;0.16
Z;{'F': 'F[-[]F]G+F-', 'Z': '[]+G', 'G': '[[]F-]-F'};45.00;0.46
TQFT;{'F': '+Q', 'T': '+ZF-TZQF', 'Q': '[[[]+]]Q+Z++', 'Z': 'Z+Z-Q[FT]F', 'I': '[--F]Q'};90.00;0.80
ZRRXX;{'F': 'X+X', 'X': 'YR', 'R': '', 'Z': 'FYFZ-+', 'Y': '[FX-]Z[+]FRZ'};195.00;0.42
AF;{'F': 'A-FC-FCCAA', 'A': '[F]-F-', 'C': 'CCAFFF'};232.00;0.58
JF;{'F': 'H', 'J': '-', 'H': '[F]F-'};223.00;0.02
PPPF;{'F': '[-]', 'P': ''};100.00;0.00
CCCFC;{'F': '[-]-C-', 'C': '[F]'};90.00;0.00
BBGVF;{'F': 'B', 'B': 'VVVFF-', 'G': '-VF', 'V': 'V-'};45.00;0.38
H;{'F': 'HF-[F]-O', 'O': '+F', 'H': 'F+'};36.00;0.30
OO;{'F': '-O+O', 'P': 'OF', 'O': 'F[P]', 'S': 'OSFFF'};90.00;0.18
EFE;{'F': 'EF[Z-]', 'Z': '[[]][E]++', 'E': 'FFFE++ZE+E'};341.00;0.20
OO;{'F': '[]NA', 'N': '-[[F]OF]FM-', 'O': 'AF', 'A': 'NA-OAFF-', 'M': 'N+'};91.00;0.38
QFNN;{'F': 'N', 'Q': '', 'N': '-[[W[]]NN-]W', 'W': 'FF+W++FW'};60.00;0.66
FIBFF;{'F': '[]E++BFII-', 'I': '++', 'E': '+IF', 'B': ''};60.00;0.38
M;{'F': 'F', 'M': 'MMF', 'P': '', 'T': 'FFP+', 'B': '[]BTT'};142.00;0.00
FF;{'F': 'F', 'X': '--'};90.00;0.02
WWWW;{'F': '[]F[-F+W]W', 'W': '-FFF[FW+]F+'};45.00;0.50
AAAWR;{'F': 'RRW[+WF]FF', 'W': 'F[F+][FAR]', 'A': '+I[-]', 'I': 'IRFFRFRFA-', 'R': 'IF--'};45.00;0.44
FFH;{'F': 'FHFH', 'H': 'W[F]-', 'W': 'FHWFHH-FF+'};36.00;0.24
ZF;{'F': 'FW+ZF[S+S]W', 'N': '+-WS', 'Z': '[-N]-', 'S': 'WZ[F+F]S', 'W': '[]FSW-'};45.00;0.30
U;{'F': 'F-FUQ', 'N': 'FUFF', 'U': '[-]', 'V': 'F-', 'Q': '[+]'};90.00;0.00
XFW;{'F': '-+F+F', 'X': '[WWWF]WF', 'W': '-', 'L': 'XXX+FWWX'};90.00;0.16
MMF;{'F': 'B[+-+--]+', 'B': '[[M]]+BBB-FF', 'M': 'FFMB-BFFM'};90.00;0.78
FTT;{'F': 'F--FFFF-', 'T': '[[-FF+]++]+F'};36.00;0.32
JFWJF;{'F': '+[[W]++]-W', 'J': 'F-FF-W+F', 'W': '[-W]-J-'};45.00;0.26
WKKWZ;{'F': '+[KFF-F]', 'K': '[[[]KFFFF]Z]', 'Z': '+', 'W': '[-]'};177.00;0.34
F;{'F': '-CF+FCX', 'C': '', 'X': 'CCX', 'W': '[]XW+'};45.00;0.14
GG;{'F': '[]FS', 'S': 'SGGSSF--+', 'G': '[S]+--+F'};60.00;0.44
G;{'F': '+', 'S': 'O+OF+A-OO', 'G': '+F+FF+', 'O': '', 'A': 'SGO-+S-S'};99.00;0.00
RFMRM;{'F': '-M+F+F-+', 'R': 'F[--]+M+-', 'M': '[+]FRM-'};163.00;0.50
QF;{'F': 'CF', 'Q': '[FT[+]-]CG-', 'C': 'F[T[]]F', 'T': 'QTFGGF', 'G': '[]QCC[C]--'};45.00;0.22
RFT;{'F': '+FFF', 'D': 'DRTFFT', 'R': '+', 'T': 'TDD+D+'};90.00;0.42
FM;{'F': 'FF+-MFM', 'M': 'F'};36.00;0.00
EESYY;{'F': '[[]]EF-+EEF', 'S': 'E++YE', 'E': 'EFFF', 'Y': '[FSE]F-FYFF'};60.00;0.26
IIII;{'F': '', 'I': '+[FI]I'};349.00;0.14
FZ;{'F': '-FFTT+F', 'T': '[-]FZ', 'Z': '[-]TZFFTFZ'};36.00;0.18
BBT;{'F': '[BB]-', 'T': '[+B]FT-FTT', 'B': 'T'};209.00;0.20
AAAT;{'F': 'FF', 'T': '', 'A': '[-]FGAF', 'G': '-AF', 'O': '[]OFFTGAF'};60.00;0.14
PPZF;{'F': '[]F[FP]', 'J': 'J', 'P': '-ZP[-+-P]--', 'Z': ''};60.00;0.22
PGF;{'F': 'PPFGF+F', 'P': '-[FG]G-EF+-', 'G': '[-]F-PPFE+E', 'E': ''};341.00;0.68
FB;{'F': 'WBU', 'W': '-W-BB', 'B': '', 'U': 'W+WFF'};45.00;0.18
JYY;{'F': '[J[]]', 'Y': 'FJ', 'J': '[+]+', 'E': 'FYYF-EE-FE'};8.00;0.00
FQQ;{'F': 'Q+', 'Q': '[F]QF-+--QQ'};320.00;0.26
MN;{'F': '[[[+]-N]]MNFF', 'N': 'F+MNMXN', 'X': '-[+-+]N', 'M': 'F-+'};36.00;0.32
FA;{'F': '[F]PAP', 'A': '', 'P': 'HFHPF-FA', 'H': '+F[A]AHAF-A'};60.00;0.48
FLZLL;{'F': 'L[F]', 'L': 'L[+]F+F-', 'M': '+ZF+FLFFM', 'Z': '[[[Z]F]]'};251.00;0.54
V;{'F': '+[-]A', 'U': '-+YY+VV', 'A': 'F+YU-+', 'Y': '+-F+F', 'V': 'V-F'};90.00;0.16
LOGT;{'F': 'F+[FL]', 'L': 'GGOG[F--F]', 'G': '[]OT[T]T+F', 'O': 'FG-', 'T': '[]L'};266.00;0.20
WW;{'F': 'MM', 'R': '[MF]FWMFR', 'W': '[]+W+FMW+', 'M': 'FR[W+]'};90.00;0.18
FXOP;{'F': '', 'X': '[]+F[FOF]', 'P': '[[][FF]]F-O+F', 'O': '+FF'};36.00;0.00
VJN;{'F': '[]VNLLFN', 'V': '+JL+JF', 'N': '[FF-NJ]L+', 'J': '[L+VNV]+-V', 'L': ''};36.00;0.46
ZZF;{'F': 'OO[WZ--O]', 'O': '[FU]+W-OU', 'Z': 'W', 'U': 'UUUW+FF', 'W': '-FFZZFO-Z'};60.00;0.52
PCPC;{'F': '[]P', 'P': '+FFF+D', 'C': 'CP-+D', 'T': '', 'D': 'CT+[T]P'};125.00;0.24
ZHZ;{'F': 'H-F+[H-]Z', 'H': '[+[F]]++-F', 'Z': 'Z+FHFHF'};7.00;0.80
IFF;{'F': '', 'Q': 'FQFFFF-', 'I': 'QIFIQ'};108.00;0.20
FZF;{'F': 'FZ-ZF+', 'P': 'P', 'Z': '+PPP'};264.00;0.18
BL;{'F': '', 'L': 'FS', 'B': 'SQL-+LQ-LF', 'S': '', 'Q': 'SB+FQF++'};45.00;0.16
LLFLA;{'F': '[]L[++F]', 'L': 'F', 'A': 'I+-FA+LA-', 'I': '[A[]]'};307.00;0.16
AA;{'F': 'EFF-I+', 'E': '-[P]FAEE', 'A': '-', 'I': '[]', 'P': '[IP]FAAAA+'};45.00;0.00
MWBB;{'F': '[]', 'B': 'JFW', 'J': 'BW', 'M': '+', 'W': '[[]-+B]F'};60.00;0.02
MFFF;{'F': 'FM-MF', 'M': 'M[F]-'};353.00;0.68
FYF;{'F': 'F', 'Y': '-+'};60.00;0.02
EF;{'F': '++FEET', 'E': '+FT-', 'T': '-T'};90.00;0.18
FPF;{'F': '[F]PFF', 'P': 'F'};36.00;0.00
YGPY;{'F': '++GGF-YF', 'Y': '', 'P': '[GG]F-P-P-', 'G': 'Y'};45.00;0.16
PN;{'F': 'F-+F-', 'Q': '', 'P': '', 'Y': '[]QFP', 'N': '-F'};317.00;0.08
FFFF;{'F': '[[F]]+L-FL', 'L': 'LFF'};36.00;0.40
FFAMJ;{'F': '+[A]M', 'J': '[[[F]]]-+M', 'A': '+FM+F', 'M': '+AA[-AM]MFJ'};154.00;0.48
FSSFC;{'F': 'F-T+SS+', 'C': '', 'T': '', 'S': ''};46.00;0.16
HFHHF;{'F': '-HFF+H+-F-', 'H': '++FF'};36.00;0.80
FXFXO;{'F': '-+', 'O': 'Z-+F', 'Z': 'FOO[-]XOF', 'X': '[[+[Z]]F+XF]F'};216.00;0.30
FEEFE;{'F': '+[F[]]', 'E': '[F[]-]+'};36.00;0.10
CPP;{'F': 'CFPF-', 'P': '', 'C': 'PFF+FP'};178.00;0.10
T;{'F': 'FF', 'T': '[]+F+F-F'};144.00;0.10
FM;{'F': '[+]W-F-++', 'M': 'F-', 'W': 'W-[-F]M'};45.00;0.36
FDFFF;{'F': '+DFFDFDD', 'D': 'F+FD'};60.00;0.58
CFCCC;{'F': 'FC', 'C': 'FFC', 'Y': 'F+++F-Y', 'P': 'CF-+PPP+YC'};90.00;0.00
QF;{'F': 'R', 'Q': '[[]+Q]Q-FFQ', 'R': 'R'};60.00;0.68
KFFFF;{'F': 'FK+F-K', 'K': '[]F-'};172.00;0.58
E;{'F': '+F[[-]FFE]', 'E': '+[-F]F'};90.00;0.44
YYFFF;{'F': '-FFF+F', 'Y': '[[-[]]F]Y'};45.00;0.56
CFAFA;{'F': '[[]FA]', 'C': 'FA+A', 'A': '[A]+FCF', 'E': '[A]CA'};45.00;0.30
R;{'F': '-F-', 'R': 'F+DYF[+]F+Y', 'D': 'RY+[FY]RDF', 'Y': ''};75.00;0.24
KFK;{'F': 'FKF-', 'K': '+K'};36.00;0.00
AAFA;{'F': 'F++[A+FF]F', 'A': 'FFA[A[]F]-F'};10.00;0.44
