FFWW,"{'F': 'W-+WF', 'W': '[[F]]W'}",60,0.02
HFQ,"{'F': '-+QFRQ[+]H+', 'H': 'HRFH[H-]XQ', 'X': 'Q-', 'R': '+FF-+F', 'Q': 'FH+-FXHHQR'}",60,0.2
JFJFK,"{'F': '[F+JJ]', 'C': '[[]]', 'K': '[]', 'H': 'FJH[HK+K]-', 'J': '[+]-FF+KKK'}",36,0.16
F,"{'F': 'EE', 'H': 'F', 'E': 'FFEFFHMH', 'M': '[E-F]MFEFEH'}",129,0.0
Y,"{'F': 'YEF', 'A': '', 'M': 'EMEM-+FYAF', 'Y': '[+MY]M', 'E': 'F-FM-'}",60,0.32
FN,"{'F': '', 'B': '[N+F]F', 'N': '+B'}",36,0.02
HHRHM,"{'F': 'FFH-HMM', 'H': '+R[F]R', 'M': 'FMFR-FFFFF', 'R': '-F'}",45,0.6
TYYTF,"{'F': 'FF+T', 'T': 'T+FYT', 'Y': '[-]+FF'}",60,0.8
SNSN,"{'F': '[FX]XSF', 'X': '[]', 'N': '', 'S': 'F'}",18,0.02
KKWD,"{'F': '[-W]WF', 'D': 'O-FD+K+K', 'W': '[F]FFO+O', 'K': '+', 'O': '++FO'}",60,0.2
JFFFF,"{'F': 'FJJ+F', 'J': ''}",90,0.5
CC,"{'F': '+[FCF][C]CF', 'C': '+'}",60,0.0
SSSFS,"{'F': '[F+FF]-FF', 'S': '[[]S-]'}",231,0.16
FGFSC,"{'F': '-S[G[C]]', 'G': '[SG+GS]C', 'S': 'FFG[+]G', 'C': 'GF-[--SSF]'}",45,0.24
U,"{'F': 'UUU-F+F-', 'U': 'F[FF[U]K]-K', 'K': ''}",60,0.64
FK,"{'F': '[[[]]AF]', 'A': '-[F]KM+FNMK', 'N': 'K[[-A]F]KKKN', 'M': '-MAFF', 'K': ''}",210,0.16
PPPUF,"{'F': '-F-PPF-UFF', 'Y': '', 'U': 'UPU-UP', 'P': 'PYP-'}",90,0.6
FOO,"{'F': '[[]+]FOF--+F', 'O': ''}",92,0.3
XDXDD,"{'F': '', 'X': '[]XX', 'D': '[F]+FF+F'}",60,0.04
JFFF,"{'F': 'NN', 'V': '[[]V[--]J]', 'J': 'JFNVF', 'M': '-[V]', 'N': 'V-MV-F'}",60,0.48
V,"{'F': '[F[]+FGV]+', 'V': '[F]F-G', 'G': 'F'}",60,0.48
FF,"{'F': '[Z]+FZF', 'Z': 'F+-'}",60,0.46
LL,"{'F': '[[]]L+YMFMML', 'L': 'M+FFMYM', 'M': 'Y', 'Y': '[[Y[]F-+]+[Y]]'}",90,0.28
FFDF,"{'F': '+-++-', 'D': '-F+-+D+D'}",240,0.6
UQUU,"{'F': '[]FF++-+-F', 'Q': '', 'U': '[[Q]F]-FFU'}",210,0.24
IFF,"{'F': '+-F[I]K+', 'I': 'I-+IIKFKF-', 'K': '[I[]-]FF+'}",60,0.7
P,"{'F': '[SP+S+P]F', 'S': 'FSSFPF+', 'P': 'P-SPF+F'}",208,0.18
GG,"{'F': '[]', 'G': '[[]F]QQG', 'Q': '++U+', 'U': '-F'}",109,0.1
FIZF,"{'F': 'FFF++-FF+', 'Z': '', 'I': '[+-+]IF+Z+Z'}",317,0.16
F,"{'F': '+FFFFKFF', 'K': 'FFFF'}",36,0.16
FHZFH,"{'F': 'F++--F', 'H': '-ZH', 'Z': 'FF-'}",128,0.1
XXXZ,"{'F': '[[[]Z+FF]-]', 'K': '+', 'W': '[+X]', 'X': 'FW[W]', 'Z': 'FW'}",45,0.08
T,"{'F': '[[]F-+]A--TA', 'T': '', 'A': '-'}",90,0.0
FCCCF,"{'F': '[-]-F', 'C': '[[]F]'}",90,0.04
FFFF,"{'F': '+-', 'O': '[F]'}",60,0.0
UF,"{'F': '[F]F-', 'U': '[-]FF-'}",36,0.04
FAFA,"{'F': 'A-A', 'A': 'A[-FFA[]AF-]'}",36,0.8
FOO,"{'F': '-[+]FK-+', 'O': '[-O]+[FFF]F', 'K': '[]FF'}",60,0.3
F,"{'F': 'F', 'S': '[+]F+F+SF'}",60,0.02
K,"{'F': 'K', 'L': 'FLFI-F+-KF', 'Y': '--+F-KFLKF', 'K': 'KIKILF++FF', 'I': 'IYIKL'}",178,0.24
JJF,"{'F': '', 'O': 'JFJ-[J]+-', 'J': '[+J[F]OF-F]+'}",90,0.6
Z,"{'F': 'F[F]', 'Z': '[--+M][U]', 'M': 'ZUZU', 'U': ''}",60,0.02
FG,"{'F': '[O]++-O[Y]', 'Y': 'Y-OYO++X-X', 'X': '[G+GO]+F+', 'G': 'F', 'O': 'O-FF'}",45,0.7
MM,"{'F': '', 'M': 'FFFF+--+'}",36,0.0
PFRFR,"{'F': '-[RF[P]FP]', 'R': 'FF[+]RP-', 'P': 'RPR-'}",60,0.5
FDFFF,"{'F': 'U', 'U': '[]--+UU[U-]U', 'D': '[[[U]]+[]U-]'}",278,0.44
PF,"{'F': '++P++', 'P': '[]+F[PP[]F]'}",245,0.2
GF,"{'F': 'SG+', 'I': 'G+[G]SFS-F', 'G': '', 'S': 'F-SG[SFFF]F'}",281,0.2
FUUU,"{'F': '[F]U', 'U': '+UF+-[-][-]'}",90,0.16
HUUU,"{'F': 'U+UP+H-', 'T': '[]+FH+', 'H': 'F+--[P[]F]U', 'P': '[P]', 'U': 'FF'}",60,0.3
X,"{'F': 'YF-H-YF-+', 'O': 'FYF+Y', 'H': 'H', 'X': 'XO+O-FH', 'Y': 'YFHH+YF'}",318,0.84
FFT,"{'F': 'TFTF+-', 'T': '---FF-TF'}",22,0.54
FQFUF,"{'F': '', 'Q': 'F', 'U': '-FU[U]-F+FF', 'V': 'FF[V+F+Q]'}",45,0.32
QQ,"{'F': '[]', 'N': 'IQ[FHF]', 'H': '+', 'I': '[[Q][H]N]QH', 'Q': 'N+-'}",60,0.1
SF,"{'F': '[]E', 'U': 'FESU-U', 'S': '[]F+E+IUF', 'E': '[I]+FS', 'I': 'S[+-E-]I'}",130,0.28
DLD,"{'F': 'L-F-', 'I': '[D-]FILFLI', 'D': '-', 'A': '+DF+L-FD', 'L': '[[D]]DI-LF+'}",60,0.26
PC,"{'F': '[-]-CFFFF', 'P': '[][C+][+]+FP', 'R': '[-]+FFC', 'C': '[+]F'}",45,0.2
IIIII,"{'F': '-I-F-F', 'P': '', 'V': 'PV', 'I': 'PP-PFV'}",75,0.72
FVVSS,"{'F': '[-]+S+F', 'V': 'FFS', 'S': 'S'}",127,0.16
J,"{'F': '[F]L', 'J': '', 'L': 'F[JFJL][+]JJ'}",10,0.0
C,"{'F': '[][F]L', 'C': '', 'L': '-LM+[CF]', 'U': 'MFUF+FLFL+', 'M': '+CCFUL'}",36,0.0
IMFI,"{'F': '[FF-F-IM]', 'I': 'M-FI-M-', 'M': '[+FFM]'}",90,0.4
FPZZF,"{'F': 'ZB', 'P': 'FPH', 'Z': 'BF', 'B': '[H]H-H', 'H': 'ZBF+FF'}",36,0.18
NP,"{'F': '-AF', 'N': '[][NN[A]FP]', 'A': '[[][F]]-PNF+F', 'P': 'F'}",45,0.16
TWFTF,"{'F': '+WFF', 'W': 'FR-+FTTT', 'R': 'RFW[+-T]R-', 'T': '[][GRT]', 'G': 'TG-+'}",60,0.24
RR,"{'F': 'RG[FWGR]+G', 'R': 'FRFFM', 'G': 'MFFW+R-F', 'M': 'GFFFF', 'W': '-MGG'}",229,0.42
FDF,"{'F': 'DD-D+DF++', 'G': '[F]DDF', 'D': '[W][F]WG++', 'W': 'D+FWD'}",90,0.24
U,"{'F': '--FAF+', 'D': '[]FUUF+A', 'U': 'U[F[[A]]F-D]', 'A': '+A+UF[F]FF'}",45,0.2
BB,"{'F': 'FBF', 'B': '[-]F'}",60,0.0
FLI,"{'F': '[-[]]-F-+I', 'I': 'ILQLQ', 'Q': '-', 'L': 'I-QL[[F]L]-'}",60,0.16
T,"{'F': 'F[-T]-', 'T': 'TF[FTT[]FJ]F', 'J': 'J'}",109,0.16
ZF,"{'F': 'G-F--', 'Z': '[+]FFG+', 'G': '-+FGZZ+[F]-'}",60,0.14
FBPB,"{'F': '-', 'B': '-', 'P': '+[P-F]', 'N': '-[P]-FFF+'}",338,0.04
FEE,"{'F': '[[E]]', 'A': 'F-FFFF', 'E': '[-]FAA[+F]'}",90,0.42
FHRV,"{'F': '[F]V', 'H': 'V', 'N': '+FF[H]-F+R', 'R': 'R[F]', 'V': '[]N'}",36,0.32
MJD,"{'F': '[-X-MX]FJ', 'X': 'FX-[DM]DM', 'J': '[M]F+', 'M': 'JXDFD', 'D': 'FFFFFJ'}",90,0.82
XDXXX,"{'F': '[FX-X]+FF+', 'X': '[XDX[F-]+]F', 'D': '+X+'}",58,0.2
VUFUF,"{'F': '[]OVF+F-', 'V': '[[]]-VUF+-U', 'O': 'VFO', 'U': 'FVU'}",45,0.64
KX,"{'F': 'XX+-', 'X': '[TXX]F-EK', 'E': '[]--T', 'T': '-X[X[]FE[E]]', 'K': ''}",158,0.2
R,"{'F': '[R+]F[RF]', 'R': '+[R]+-F+'}",90,0.24
JJZZ,"{'F': '+J', 'Z': '[J[]J]', 'J': '[ZA]JFF', 'I': '-J[I]AFZ', 'A': 'F'}",60,0.32
E,"{'F': 'F---[P-EP]', 'N': '', 'E': '[]PPPPE+EE', 'P': '[+]-F---F'}",60,0.28
QRQRW,"{'F': 'QR', 'Q': '[[]]-', 'W': '[[F]]F', 'R': '[[]Q+-]QRF+W'}",281,0.16
YF,"{'F': '[[-F+F]+Y]FF', 'Y': '[F]Y'}",287,1.0
FY,"{'F': '-F-YF-F+-', 'Y': '[]'}",60,1.0
FXX,"{'F': '[X]P', 'K': 'PFPK+', 'X': 'XKKK', 'P': '+PXKP'}",310,0.18
GGGAG,"{'F': '[]FIFG+FFGF', 'I': '[GF[F]A]', 'A': 'FGFG+', 'G': 'IGIFFF+AIF'}",61,0.28
JFF,"{'F': '[[-][F+]]F+F', 'J': 'FJ+-'}",36,0.16
BFFFI,"{'F': 'I-BF', 'I': 'A', 'B': '+[+-[I]+]BF', 'A': 'F-IIFF--'}",343,0.32
F,"{'F': '[F+HF]F', 'H': '[F]'}",36,0.16
KMKB,"{'F': 'MMMB[-B]+-', 'B': '[]', 'M': 'FF-[FKB]', 'K': '[-[]-B]+B'}",64,0.3
BBBBF,"{'F': '[--F]', 'B': '[-]+FB+B+B'}",90,0.9
NXUNX,"{'F': '', 'U': '+FXF-', 'N': '[]X', 'X': 'X-N+'}",335,0.14
FOFFF,"{'F': 'F-', 'H': 'OFFF+H-OFF', 'O': 'H+HOHF'}",259,0.24
PMJ,"{'F': 'M', 'P': '-F+M', 'M': '[]FJPP', 'J': '+F'}",191,0.14
NFN,"{'F': '[]F-FFF-FN', 'N': 'F'}",90,0.9
RFFZG,"{'F': '[G-FZGR]FZ', 'Z': 'Z+FR', 'R': '[]FFGR', 'G': '-'}",60,0.4
V,"{'F': 'VZ', 'Q': 'F+', 'R': '-R-F--+ZRZ', 'V': '++Q', 'Z': ''}",60,0.02
FFZZ,"{'F': '[][+Z+Z]FF', 'Z': '[[]-]F++'}",90,0.52
F,"{'F': 'FU', 'U': 'UUF+U--'}",60,0.26
WWWWW,"{'F': '[F]F', 'W': '[]'}",45,0.0
X,"{'F': '[]', 'P': '[-F]', 'T': '++FP', 'X': 'X+XXTFT'}",277,0.18
XOXX,"{'F': '', 'O': '[CF++FCF]X', 'X': 'XFFCC', 'C': 'FC+'}",45,0.2
N,"{'F': 'UNMNN', 'I': '[FF]NUI', 'N': '-', 'M': 'NUU+M', 'U': '[][+]UF'}",45,0.0
XX,"{'F': '[F[-]]', 'X': 'X[+X[]]+FFF'}",90,0.5
QQQF,"{'F': 'F', 'Q': '[F]Q--FFFF'}",90,0.0
UU,"{'F': 'FF-', 'U': '[]-', 'K': '[]'}",36,0.0
FVVFF,"{'F': 'FVF[F]-', 'V': 'FFF++V'}",36,0.86
TFKK,"{'F': '[[[]FF-]--]K', 'M': 'T+', 'K': '[]KFFF-', 'T': '[K-KT]KFM++'}",197,0.86
EGGUU,"{'F': '+FF-U', 'U': 'E-', 'E': '-', 'G': '[G-U]+GUF-'}",174,0.18
FF,"{'F': '[[]]FR--FR-R', 'R': '[]--++F'}",60,0.82
FF,"{'F': '-FF-', 'G': '[]FF-'}",123,0.16
C,"{'F': '[]', 'V': 'CV', 'C': ''}",36,0.0
UUF,"{'F': '[]', 'U': '[+]FU'}",90,0.02
F,"{'F': '[]', 'A': 'A[A-FFFA+]-'}",90,0.0
RFTWT,"{'F': '', 'R': 'R', 'J': 'FJJ', 'T': 'FRFTWW', 'W': '[+WJ-]FWTJ'}",60,0.4
NFF,"{'F': '[R]F+', 'N': '+F', 'R': '[NFF+R]+NF-'}",161,0.16
C,"{'F': 'C', 'V': '', 'T': '-CF', 'C': ''}",45,0.0
MMMT,"{'F': '[]FF[YFY]', 'M': '[F++]', 'T': 'Y', 'Y': 'M[-]MFM-'}",60,0.42
JTQF,"{'F': 'J+', 'Q': '[Q[-JF]-]', 'J': '+OJF-+', 'O': '', 'T': 'T'}",60,0.2
YYY,"{'F': 'YF', 'G': '[]Y-YFY', 'Y': '[[[]G[]]+]FF'}",60,0.44
FUFU,"{'F': '++', 'U': '[]F+-F-+FU'}",60,0.04
EUE,"{'F': '+MK+F-EEU-', 'K': 'F', 'M': 'KFMUE-K', 'U': '[]U', 'E': '[[-]]EUUKFF-'}",240,0.58
FAF,"{'F': 'V[[F]YFD]V', 'A': '[V]AFA+FF++', 'D': '', 'V': '[]AFYVFF', 'Y': '[[]AF-F+D]'}",90,0.32
IZI,"{'F': '[Z+]-ZFI+', 'I': 'F-+I', 'Z': 'F[+]'}",202,0.2
DD,"{'F': '+', 'D': 'FFD', 'R': 'F'}",90,0.0
OFLPP,"{'F': '[XOF]', 'O': '-[X++]', 'P': '[-]FLF+L', 'X': 'LOFFF-O-', 'L': '+FF+PX'}",316,0.16
SXFAL,"{'F': 'F', 'L': '[]+', 'A': '+[L][-FFA]-F', 'S': 'SLSFFSFA', 'X': '[][F]'}",90,0.62
DC,"{'F': 'F', 'C': '[[]]', 'D': ''}",45,0.0
Q,"{'F': '+', 'Q': '+F--+--F+'}",247,0.0
FFG,"{'F': '', 'I': '[[I[]]FI]', 'G': 'G-[F]F'}",45,0.04
AA,"{'F': '', 'A': 'FFFA', 'B': '[[]]AA-FF-'}",36,0.02
VHVHF,"{'F': 'VVGG', 'G': 'B-', 'B': '-[V+]VV', 'V': 'G', 'H': '+FBF'}",143,0.1
XFJF,"{'F': '[X]-', 'X': '', 'J': 'XFJF[F+X+]', 'R': 'FFRJF+X', 'N': 'JRJJRJ'}",90,0.06
RYCFR,"{'F': '---R', 'R': '[]YRYF-CC', 'C': '-[R--]FF+RY', 'Y': '[[]][R+C]'}",36,0.22
FZRR,"{'F': 'Z+-++Z--', 'Z': 'F[Z]++Z', 'R': '[ZR]JF', 'J': '-FFF'}",45,0.22
II,"{'F': 'FEG-', 'I': 'EEF', 'E': 'I[+I]N+', 'N': '[-[]]GF', 'G': '[+FII]IE+++'}",36,0.22
NFL,"{'F': 'KK[L]-', 'J': '[N]J', 'N': 'NL[LLJF--+]', 'L': '[[]N[]]+J[JJN]', 'K': '[F]F'}",36,0.2
F,"{'F': '[+FF]++F++K', 'K': '', 'O': ''}",45,0.4
FKKK,"{'F': 'YFF-Y', 'Y': '', 'K': 'YF++KF'}",225,0.38
QWUF,"{'F': '-WFQFWFFU', 'Q': '', 'U': 'F-F-FF', 'W': '-U'}",90,0.7
III,"{'F': '[-]FZZZ+', 'Z': 'F', 'I': 'IZZ'}",85,0.28
FQFFQ,"{'F': 'FQ', 'Q': '+'}",41,0.04
PPPP,"{'F': '', 'P': 'F'}",160,0.0
QFF,"{'F': '[]', 'Q': '-Q++++++F'}",90,0.0
FT,"{'F': 'TF', 'T': 'TFF[F+]F-'}",60,0.66
F,"{'F': '-F-[J]-', 'P': '[Q[F][+]+F]+P', 'J': 'Q', 'Q': '[]J-PJJM-', 'M': ''}",45,0.56
OCFF,"{'F': 'FF[[+]]-', 'O': 'F---', 'C': 'F[[+]]FFOC+'}",232,0.16
FFJF,"{'F': '[[[-J+]]]-', 'J': '[]XI', 'D': '[XFFJ]X-FX+', 'I': '++[F][FF]+', 'X': 'J'}",60,0.22
NY,"{'F': '[++FFN]+', 'N': '', 'Y': '[N]+F+F'}",45,0.4
FEFF,"{'F': '-E+', 'E': '[FE-+E]'}",36,0.18
U,"{'F': 'NF[U]FNN+', 'U': 'N-FN+-N', 'N': '[[-][U]]UUF'}",60,0.18
GJGJF,"{'F': '', 'J': '+', 'W': 'W+FFW', 'G': '[]F+J', 'I': ''}",90,0.0
TM,"{'F': 'FWFTT+FF-', 'T': '[FXTX]MM', 'M': 'F-F[+TW+]++', 'X': 'X+W', 'W': 'TFX+FFM'}",45,0.42
WQSFP,"{'F': '-F++WQF', 'S': '-F-S', 'W': 'FS', 'P': '[++]', 'Q': '[]S-FPWFF'}",60,0.2
FFSAF,"{'F': 'A-FZ', 'S': '[+]FAFFZ', 'A': '-+[S]F-', 'Z': '[+]F'}",45,0.18
NTFT,"{'F': '[[[[]+F+]]]FN', 'T': '[-]FN-+', 'N': '[NTF-]'}",60,0.28
PFSEP,"{'F': 'FF[S[E]+]DS', 'E': '-+FFDPP-+D', 'D': 'FPEE+S', 'S': '-SFF++', 'P': '[PD]-SFS++S'}",10,0.18
JJ,"{'F': 'F-F-F-', 'J': '[+[[F]JX-F]]+', 'X': '+++FJ+JFF'}",36,0.28
BB,"{'F': 'FKB[M-[]]M++', 'M': '[[[[]]]]FM+MK', 'B': 'J-+-[F-]+', 'K': 'KBF[-K]-', 'J': 'FF[F]J-F'}",145,0.1
M,"{'F': '-FF', 'H': '[]+F+M+', 'L': '[]-H-', 'M': 'LM'}",90,0.06
FF,"{'F': '[F]', 'O': '-'}",90,0.02
GGFII,"{'F': '[]-F', 'D': '[[][-I]FGF]+', 'I': '-+FGII-F+', 'G': '[]IIDF--'}",90,0.7
KZZ,"{'F': '', 'Z': '-', 'Q': '+JZKZ-JQ', 'K': '[+JJ][JZJ]', 'J': 'Z'}",45,0.0
JJFJJ,"{'F': '[J]JF+', 'J': '[F]F-'}",90,0.06
FUGCN,"{'F': 'G', 'G': '', 'N': 'N-NN++CF', 'U': 'NGFGF[UF]NF', 'C': '[[U]]F+FNC'}",45,0.28
PFMP,"{'F': 'P-+', 'M': '[M]FM+FF-', 'P': 'FFPFMF'}",45,0.16
W,"{'F': 'FF+F[F]F', 'W': 'F[F]--'}",36,1.0
ND,"{'F': '--[FD]F', 'N': '[[]-NF]FFD+', 'D': 'D'}",60,0.08
FF,"{'F': '[][+F[Q[]]]', 'K': 'F+QF+', 'Q': '-'}",315,0.0
UF,"{'F': '[-[[++]-[]]--]', 'U': 'FUFFUF'}",290,0.0
C,"{'F': '[+]FFF+ZCC', 'I': 'FZZZ++', 'R': 'FF-', 'Z': 'I', 'C': '-+Z'}",45,0.1
F,"{'F': 'FFFE-EF-', 'E': 'N[+F+-FE]', 'N': '[]NE+F-', 'X': '[]EX', 'V': '[]X'}",60,0.44
YFLWY,"{'F': '', 'Y': '[[F][+L]F]', 'W': '[]-YFLFF-FW', 'L': '[L+FYY]WFY'}",45,0.2
K,"{'F': 'BF[FB-F]-F', 'B': '++KFF', 'K': '-F'}",51,0.2
CBFFC,"{'F': 'F', 'C': '', 'B': '[[-]C]+F'}",90,0.0
OWFGF,"{'F': 'FFO-[WO]WFD', 'D': '+D+FWF', 'G': '[+FOG+W]', 'O': 'OOOGFFD+', 'W': '[WWWG]GF'}",88,0.22
UDU,"{'F': 'F[DUF]', 'U': '[]-[F+F]UF', 'D': ''}",36,0.16
FFLF,"{'F': 'L-', 'L': '-LLFL-L'}",90,0.72
TTFH,"{'F': '[H[FH]]ZZ', 'H': '', 'T': '[]T', 'Z': 'FH[+F-[F+]]'}",247,0.3
LK,"{'F': 'L', 'K': 'TL', 'T': 'FFL+LF-F+', 'L': ''}",45,0.0
FS,"{'F': '[+]+S', 'S': '[]'}",36,0.0
F,"{'F': 'N+F-+', 'N': ''}",36,0.04
F,"{'F': 'XPXEFXP', 'X': 'XFEFX-FEXX', 'P': 'EFF', 'E': 'EFFFPE'}",60,0.66
FLFD,"{'F': '[FF-[]F]-+-+', 'D': '[D]F-F', 'L': '-FD+FF'}",60,0.4
X,"{'F': 'FSFFXY-', 'Y': '', 'S': 'FY', 'X': 'S-YYF-F'}",230,0.52
EFNN,"{'F': '[-]F-+TFFF', 'N': 'F-F+E+-', 'E': '', 'T': '+-ENFF'}",36,0.06
FAF,"{'F': '-F', 'R': '--RNFFAA', 'N': 'A++[RF[N]RN]', 'A': 'R[F]A+'}",45,0.1
NL,"{'F': 'FNNLJ', 'L': 'F++-F[-]+F-', 'N': 'N', 'J': '[+]N-++JJ'}",60,0.2
NT,"{'F': '-FFF+TT', 'Y': 'TF-TY', 'N': 'YN[+]-', 'T': '+[[F]NF]F-+F'}",60,0.78
FZZ,"{'F': 'FZ+F', 'Z': '[-[]ZF+FFZ]-'}",90,0.5
QPPFQ,"{'F': 'B-BP+BQ[NB]', 'P': 'PFQFQ', 'N': 'FN-NFQ-FF', 'Q': '+NQ+NP++', 'B': '+'}",60,0.2
FNNN,"{'F': '-FNNFN-NF', 'N': '+F[F]+F+'}",36,0.8
TOM,"{'F': '[[-]O]', 'M': '[]-', 'O': 'F-', 'T': '[T]O-+'}",60,0.04
F,"{'F': 'F-[FA-F]-', 'A': '[]F-'}",189,0.2
FLFFL,"{'F': '[[F]++]FFLF', 'L': '-+[[F]+F]FLF'}",60,0.52
GGF,"{'F': 'F[G]FFG', 'G': '+[+]F++--'}",36,0.5
FFF,"{'F': 'E', 'E': '-+F--FFF'}",36,0.24
VVVV,"{'F': '[+V]', 'V': '[-F-F]+FV-'}",99,0.3
DNSRR,"{'F': '+FFRFNDS', 'N': 'DFF', 'S': '[]+SSNSF+F', 'D': '--FS', 'R': ''}",150,0.18
F,"{'F': '[+]', 'W': '-'}",64,0.0
CTCF,"{'F': '[[]-F]DD-T', 'A': '+', 'C': 'TF-F[+]', 'D': 'CF[TFF+]CFC', 'T': '[]+FFFF+A'}",90,0.14
J,"{'F': '[[]F]JJ', 'J': '[[F]]JF[F]F'}",90,0.02
F,"{'F': '-', 'W': ''}",90,0.0
SF,"{'F': '[+NK]N', 'K': '[NNNF-]+FFN', 'N': 'FSFCN', 'S': 'F', 'C': '-'}",36,0.16
VZAZ,"{'F': '', 'A': '--A+', 'Z': '', 'V': 'Z'}",36,0.02
ACTTC,"{'F': 'CT-AC+V', 'T': '+CFFFF', 'V': 'VTFTAF', 'A': 'TA+ATFFFF', 'C': 'FFF'}",61,0.22
FFFCF,"{'F': 'FCFF+', 'C': 'F[[F]F]'}",52,0.2
T,"{'F': '[+][--K]T', 'N': 'T', 'K': 'TNF-NNFLN', 'L': 'NNK+FKL', 'T': '[][F]-L+[+]'}",45,0.16
S,"{'F': '[F]+F', 'S': 'SS[F[]F]FF++'}",90,0.3
LHH,"{'F': 'FLF+O', 'B': '+L', 'O': 'O[OF-]+-++', 'L': '[][B]-BB', 'H': 'H[LH-]-+-'}",346,0.22
XXFX,"{'F': 'FX', 'Z': 'I[X-IXI+F]I', 'I': '--+XI-+XF', 'X': ''}",60,0.02
G,"{'F': '', 'Q': 'QJJJ', 'G': '[]G', 'J': '[]-JJ'}",65,0.02
F,"{'F': '[]F', 'V': '[]++[-F]F+++'}",45,0.02
H,"{'F': '[]FFF', 'H': 'HFFHH++FFF'}",281,0.16
JF,"{'F': '+FZM+F', 'W': '', 'M': 'FM', 'Z': 'ZZ', 'J': '+[F]MZ'}",60,0.36
DD,"{'F': '+-DD', 'D': '+O-O', 'S': 'O+DSO', 'O': '--FS-SOOD'}",36,0.4
F,"{'F': 'AFF-', 'Z': 'F-', 'D': 'F[Z-]DF+F', 'A': 'F-DF+A'}",352,0.14
SF,"{'F': '-F[[-]]---', 'Q': 'F+[+]', 'S': '[Q]FFQ'}",60,0.12
MU,"{'F': '+FFL++L', 'M': 'U-[-L-[]]F+', 'U': 'F[F[F[F]]]F', 'L': 'FF++MF'}",304,0.16
CCFFF,"{'F': '[+U[U]]', 'P': '-F+P+UP++C', 'C': '', 'U': ''}",45,0.02
FSSS,"{'F': 'F[[F+[-]SS]]', 'S': '[[-[FF]+]F]'}",90,0.38
PP,"{'F': '+', 'P': '+O-+OOP', 'O': 'FFO', 'X': '-XX-PFOO'}",90,0.3
WFWV,"{'F': '[[][+]W]', 'V': '[[F]+E]W', 'E': '[[+]+W-]+-EF', 'W': 'WWEFV'}",36,0.5
G,"{'F': 'FFG-GG+G', 'A': '-F', 'Z': 'F', 'O': '++GGZA', 'G': ''}",60,0.0
FFFI,"{'F': '[F[]-F]+FF-I', 'I': '[F]-+--F'}",60,0.7
FHAN,"{'F': '', 'H': 'AAHA+F', 'N': '[]', 'A': '-HAN-F+H'}",294,0.32
FFFZZ,"{'F': '[[]FF]', 'Z': '[Z]'}",36,0.02
FEE,"{'F': '[+]-FEF+', 'E': 'F-'}",60,0.16
T,"{'F': 'G-+-', 'E': '[F]FG+EE', 'G': 'FJT', 'J': '', 'T': '-GTGEF+'}",36,0.14
C,"{'F': '[[]-[C]]-', 'C': ''}",36,0.0
RRIFR,"{'F': '[]+', 'R': '[-+F+FRF]', 'O': 'OF', 'I': '-O-R-IIR'}",263,0.1
KFF,"{'F': '[K[F]F-F]', 'K': '-'}",45,0.1
MZMQ,"{'F': 'MZ+', 'Q': '[F[]]ZQ', 'Z': '+[+]', 'M': '[]FMFZQZFF'}",60,0.12
FM,"{'F': 'SF-', 'M': '-SM', 'S': 'M[C[+]+-]', 'C': '[]'}",36,0.12
F,"{'F': '[W]W', 'Y': 'DF-DDFWDF', 'W': 'F++FW', 'D': '-FF'}",60,0.38
F,"{'F': 'FFT+AF+', 'P': '+[F][FP]PF', 'T': 'A', 'A': 'TTT+A-T+'}",0,0.0
FFSF,"{'F': '', 'S': 'F', 'K': '-'}",60,0.0
EQ,"{'F': '+[Q+[]]F', 'Z': 'ZF', 'E': '+QFF', 'T': 'FF-[ZF-Z]TF', 'Q': 'FQ'}",90,0.3
WL,"{'F': '-JNJ+', 'N': '', 'W': '-FJJ', 'L': '-N', 'J': '+F-+J'}",7,0.38
FF,"{'F': 'FL', 'W': 'WF-[LLF]-L', 'L': 'W+F'}",36,0.16
SF,"{'F': 'F', 'S': 'F[FF]-F'}",355,0.06
KV,"{'F': '+[F]V+--', 'V': '', 'K': '[[]-[-K]]VV', 'C': '+-', 'L': '[+][F]LVL-'}",36,0.04
FZRZ,"{'F': '[]I-F', 'I': '--FR--FIF', 'R': 'Z[+]F+IRFIF', 'Z': 'F[[+]Z]ZFRFI'}",354,0.1
EH,"{'F': '[-]HF', 'H': '[]U', 'U': '[]NFNHN', 'E': '[]F-HE+U+EF', 'N': 'EN'}",45,0.18
FBM,"{'F': '-L+-', 'L': '[+]-M', 'B': 'M-[F[FL[]F]]M', 'M': '+F-+LMFL', 'E': '-LFL-EBF-F'}",214,0.16
OO,"{'F': '[]OD--F-FF', 'O': 'OFF+DF+-', 'D': 'F-'}",334,0.16
V,"{'F': 'IFI-TA+I-', 'I': '[A]ATV-', 'V': 'TA+-FIVA+I', 'T': 'FIIV+-I+A', 'A': 'VA[FF]I-'}",60,0.24
GGGG,"{'F': '', 'G': 'G+-G[+FF]'}",36,0.06
ZZPZ,"{'F': '[[]FF]ZZZ-', 'Z': '[]F', 'P': '[]P-FF+ZF'}",90,0.18
FFFF,"{'F': 'F[[+][]F]', 'D': '[]FFF+FF-'}",36,0.02
WF,"{'F': 'FF[F-+WW]+-', 'W': '++F--F'}",90,0.0
